Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
KU892790.1			COMPLETE		USA	North America											true				2008-08-01	BCTV_2008			2929				7		2016-08-09T00:00:00Z	GenBank		University of Idaho, PSES	USA	Rondon,S.I.,Roster,M.S.,Hamlin,L.L.,Green,K.J.,Karasev,A.V.,Crosslin,J.M.	2016-08-09T00:00:00Z								Beet curly top virus		10840
KU892789.1			COMPLETE		USA	North America											true				2007-08-01	BCTV_2007			2930				7		2016-08-09T00:00:00Z	GenBank		University of Idaho, PSES	USA	Rondon,S.I.,Roster,M.S.,Hamlin,L.L.,Green,K.J.,Karasev,A.V.,Crosslin,J.M.	2016-08-09T00:00:00Z								Beet curly top virus		10840
KT923139.1			PARTIAL		USA	North America											true				2010-01-09				764				1		2016-05-15T00:00:00Z	GenBank		Federal University of Lavras, Plant Pathology		Figueira,A.R.,Geraldino Duarte,P.S.,Galvino-Costa,S.B.F.	2016-05-15T00:00:00Z								Beet curly top virus		10840
KT583749.1			COMPLETE		USA: California	North America								Solanum lycopersicum		4081	true				2014	SJ			2925				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Batuman,O.,Aegerter,B.J.,Willems,J.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583748.1			COMPLETE		USA	North America											true				2010	California LH71			2912				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583747.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California SK1-2			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583746.1			COMPLETE		USA	North America								Cucurbita		3660	true				2013	California SJ-Y1-37			2929				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583745.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California SJ2-1			2911				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583744.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California SJ1-2			2931				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583743.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California M2-4			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583742.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California M1-3-8			2914				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583741.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California M1-1-1			2934				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583740.1			COMPLETE		USA	North America											true				2013	California LH7-3-5			2913				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583739.1			COMPLETE		USA	North America								Beta vulgaris		161934	true				2013	California KB1-1			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583738.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California K5			2911				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583737.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California K2-10			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.,Gilberston,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583736.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California K1-2			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583735.1			COMPLETE		USA	North America								Capsicum annuum		4072	true				2013	California FP8-9			2912				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583734.1			COMPLETE		USA	North America								Cucumis melo		3656	true				2013	California FM4-3-3			2930				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583733.1			COMPLETE		USA	North America								Cucumis melo		3656	true				2013	California FM3-1-10			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583732.1			COMPLETE		USA	North America								Beta vulgaris		161934	true				2013	FB1-18			2930				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583731.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California F1-2-25			2913				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583730.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California F1-1-3			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583729.1			COMPLETE		USA	North America								Beta vulgaris		161934	true				2013	California B4-2			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT583728.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2013	California F1-1-2			2932				7		2016-02-09T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Melgarejo,T.A.,Creamer,R.,Gilbertson,R.L.	2016-02-09T00:00:00Z								Beet curly top virus		10840
KT276920.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2011	CTS11-88			3038				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276919.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2010	CTS10-91			3038				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276918.1			COMPLETE		USA: Montana	North America								Beta vulgaris		161934	true				2007	CTS07-129			2925				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276917.1			COMPLETE		USA: Wyoming	North America								Beta vulgaris		161934	true				2007	CTS07-101			2924				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276916.1			COMPLETE		USA: Montana	North America								Beta vulgaris		161934	true				2007	CTS07-96			2927				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276915.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-88			2925				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276914.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-59			2925				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276913.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-57			2927				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276912.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-56			2925				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276911.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-53			2924				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276910.1			COMPLETE		USA: Oregon	North America								Beta vulgaris		161934	true				2007	CTS07-48			2924				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276909.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-46			2926				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276908.1			COMPLETE		USA: Wyoming	North America								Beta vulgaris		161934	true				2007	CTS07-23			2925				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276907.1			COMPLETE		USA: Oregon	North America								Beta vulgaris		161934	true				2006	CTS06-34			2924				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276906.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-17			2926				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276905.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-16			2927				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276904.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-14			2927				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276903.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-21			2929				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276902.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-20			2929				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276901.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-24			2929				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276900.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-14			2929				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276899.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2014	CTS14-01			2929				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276898.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2007	CTS07-19			2930				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276897.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-76			2933				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276896.1			COMPLETE		USA: Idaho	North America								Beta vulgaris		161934	true				2006	CTS06-56			2929				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KT276895.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				2006	CTS06-53			2937				7		2015-09-29T00:00:00Z	GenBank		USDA-ARS	USA	Strausbaugh,C.A.,Eujayl,I.A.,Wintermantel,W.M.	2017-07-13T00:00:00Z								Beet curly top virus		10840
KM402779.1			PARTIAL		Iran	Asia								Chenopodium		3558	true				2012-02-25	Boushehr			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402778.1			PARTIAL		Iran	Asia								Solanum lycopersicum		4081	true				2012-02-25	Boushehr			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402777.1			PARTIAL		Iran	Asia								Physalis		24663	true				2011-09-23	Mahidasht 2			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402776.1			PARTIAL		Iran	Asia								Physalis		24663	true				2011-09-23	Kermanshah			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402775.1			PARTIAL		Iran	Asia								Chenopodium		3558	true				2011-09-23	Eslamabad-e Gharb			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402774.1			PARTIAL		Iran	Asia								Beta vulgaris		161934	true				2011-10-20	Sabzevar			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402773.1			PARTIAL		Iran	Asia								Beta vulgaris		161934	true				2012-09-23	Mahidasht 1			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402772.1			PARTIAL		Iran	Asia								Beta vulgaris		161934	true				2011-10-21	Jovein			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402771.1			PARTIAL		Iran	Asia								Beta vulgaris		161934	true				2011-10-20	Chenaran			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
KM402770.1			PARTIAL		Iran	Asia								Beta vulgaris		161934	true				2011-09-23	Bisotun			496				3		2015-01-20T00:00:00Z	GenBank		Plant Virology Research Center, Plant Pathology	Iran	Anabestani,A.,Behjatnia,S.A.A.,Tabein,S.,Hamzezarghani,H.,Izadpanah,K.	2015-01-20T00:00:00Z								Beet severe curly top virus		228580
JX487184.1			COMPLETE		USA	North America								Solanum lycopersicum		4081	true				2009	California-BV3			2931				7		2012-10-24T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.-F.,Creamer,R.,Gilbertson,R.L.	2014-02-27T00:00:00Z								Beet curly top virus		10840
JN817383.1			COMPLETE		USA: Colorado	North America								Beta vulgaris		161934	true				1995	pCO-95-6-31			2935				7		2012-03-19T00:00:00Z	GenBank		New Mexico State University, Entomology, Plant Pathology, and Weed Science	USA	Hanson,S.F.	2014-03-11T00:00:00Z								Beet curly top virus		10840
JF437873.1			PARTIAL		Mexico	North America								Piperaceae		16739	true				2010	BSCTV_Mex5			686				2		2011-05-16T00:00:00Z	GenBank		University of Idaho, PSES	USA	Robles-Hernandez,L.,Gonzalez-Franco,A.,Gill-Langarica,E.M.,Sago,C.,Nikolaeva,O.V.,Karasev,A.V.	2016-07-25T00:00:00Z								Beet severe curly top virus		228580
JF437872.1			PARTIAL		Mexico	North America								Piperaceae		16739	true				2010	BSCTV_Mex4			685				2		2011-05-16T00:00:00Z	GenBank		University of Idaho, PSES	USA	Robles-Hernandez,L.,Gonzalez-Franco,A.,Gill-Langarica,E.M.,Sago,C.,Nikolaeva,O.V.,Karasev,A.V.	2016-07-25T00:00:00Z								Beet severe curly top virus		228580
JF437871.1			PARTIAL		Mexico	North America								Piperaceae		16739	true				2010	BSCTV_Mex3			685				2		2011-05-16T00:00:00Z	GenBank		University of Idaho, PSES	USA	Robles-Hernandez,L.,Gonzalez-Franco,A.,Gill-Langarica,E.M.,Sago,C.,Nikolaeva,O.V.,Karasev,A.V.	2016-07-25T00:00:00Z								Beet severe curly top virus		228580
JF437870.1			PARTIAL		Mexico	North America								Piperaceae		16739	true				2010	BSCTV_Mex2			685				2		2011-05-16T00:00:00Z	GenBank		University of Idaho, PSES	USA	Robles-Hernandez,L.,Gonzalez-Franco,A.,Gill-Langarica,E.M.,Sago,C.,Nikolaeva,O.V.,Karasev,A.V.	2016-07-25T00:00:00Z								Beet severe curly top virus		228580
HQ634913.1			COMPLETE		Mexico	North America											true				2010-06				2961				7		2011-03-08T00:00:00Z	GenBank		Instituto Posotino de Investigacion Cientifica y Tecnologica A.C., Molecular Biology	Mexico	Velazquez-Valle,R.,Mena-Covarrubias,J.,Reveles-Torres,L.R.,Arguello-Astorga,G.R.,Salas-Luevano,M.A.,Mauricio-Castillo,J.A.	2014-02-27T00:00:00Z								Beet curly top virus		10840
HQ214016.1			COMPLETE		Mexico	North America								Capsicum annuum		4072	true				2007	MX-P24			2963				7		2010-09-29T00:00:00Z	GenBank		UC Davis, Plant Pathology	USA	Chen,L.F.,Vivoda,E.,Gilbertson,R.L.,Chen,L.-F.	2014-02-27T00:00:00Z								Beet curly top virus		10840
HH725170.1			PARTIAL																						200						2010-11-02T00:00:00Z	GenBank				Malcuit,I.,Sorokin,A.	2010-11-02T00:00:00Z								Beet curly top virus		10840
HC301892.1			PARTIAL																						1546						2010-01-21T00:00:00Z	GenBank				Hall,R.J.,Warner,S.,Prata,R.	2010-01-21T00:00:00Z								Beet curly top virus		10840
HC301891.1			PARTIAL																						158						2010-01-21T00:00:00Z	GenBank				Hall,R.J.,Warner,S.,Prata,R.	2010-01-21T00:00:00Z								Beet curly top virus		10840
GU734126.2			COMPLETE		USA	North America								Spinacia oleracea		3562	true				2009	09-10-8			3065				6		2010-09-07T00:00:00Z	GenBank		University of Arizona, Plant Sciences	USA	Hernandez,C.,Brown,J.K.,Hernandez-Zepeda,C.	2010-09-20T00:00:00Z								Spinach severe curly top virus		873160
FJ545686.1			COMPLETE		USA: New Mexico	North America								Capsicum		4071	true				2001-07-06	LRME27607	plant leaf		2927				8		2009-02-02T00:00:00Z	GenBank		New Mexico State University, Department of Entomology, Plant Pathology, and Weed Science	USA	Lam,N.,Creamer,R.,Rascon,J.,Belfon,R.	2014-02-27T00:00:00Z								Beet curly top virus		10840
EU921828.1			COMPLETE		USA: New Mexico	North America								Capsicum		4071	true								2959				7		2008-08-27T00:00:00Z	GenBank		New Mexico State University, Department of Entomology, Plant Pathology, and Weed Science	USA	Lam,N.,Creamer,R.,Rascon,J.,Belfon,R.	2009-03-06T00:00:00Z								Pepper yellow dwarf virus - New Mexico		554667
EU857536.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_9CO	plant leaf		357				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857535.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_6CO	plant leaf		336						2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857534.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_55ID	plant leaf		346				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857533.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_4CO	plant leaf		355				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857532.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_44WY	plant leaf		355				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857531.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_41WY	plant leaf		356				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857530.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_37WY	plant leaf		355				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857529.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_19ID	plant leaf		353				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857528.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_17ID	plant leaf		345				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857527.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_14ID	plant leaf		345				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
EU857526.1			PARTIAL		USA	North America								Beta vulgaris		161934	true					BMCTV07_10ID	plant leaf		350				1		2008-09-03T00:00:00Z	GenBank		USDA-ARS NWISRL	USA	Strausbaugh,C.A.,Wintermantel,W.M.,Gillen,A.M.,Eujayl,I.A.	2016-07-26T00:00:00Z								Beet mild curly top virus		228579
