Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
HQ693337.1			COMPLETE		Mozambique	Africa								Zea mays		4577	true				2007	MSV-A_MZ_Bil3_Moz22-2007			2686				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693336.1			COMPLETE		Mozambique	Africa								Zea mays		4577	true				2007	MSV-A_MZ_Bil2_Moz21-2007			2687				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693335.1			COMPLETE		Mozambique	Africa								Zea mays		4577	true				2007	MSV-A_MZ_Bil1_Moz20-2007			2687				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693334.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2008	MSV-A_KE_Nye3_g377-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693333.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2008	MSV-A_KE_Nye2_Ken12-2008			2687				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693332.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2008	MSV-A_KE_Nye1_Ken11-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693331.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2008	MSV-A_KE_Nan3_Ke8-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693330.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2008	MSV-A_KE_Nan2_Ke2-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693329.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2008	MSV-A_KE_Nan1_Ke3-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693328.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				1998	MSV-A_CM_Yau_M12-1998			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693327.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Ton_Cam6-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693326.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Omb_Cam10-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693325.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Ema_Cam5-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693324.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Baf6_Cam23-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693323.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Baf5_Cam22-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693322.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Baf4_Cam19-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693321.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Baf3_Cam18-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693320.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Baf2_Cam17-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693319.1			COMPLETE		Cameroon	Africa								Zea mays		4577	true				2008	MSV-A_CM_Baf1_Cam11-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693318.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Yal2_Car33-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693317.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Yal1_Car32-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693316.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bou1_Car25-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693315.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Boss2_Car35-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693314.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Boss1_Car34-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693313.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bos7_Car7-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693312.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bos6_Car6-2008			2688				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693311.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bos4_Car4-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693310.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bos3_Car3-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693309.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bos2_Car2-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
HQ693308.1			COMPLETE		Central African Republic	Africa								Zea mays		4577	true				2008	MSV-A_CF_Bos1_Car1-2008			2689				3		2011-08-04T00:00:00Z	GenBank		University of Cape Town, Electron Microscope Unit	South Africa	Monjane,A.L.,Harkins,G.W.,Martin,D.P.,Lemey,P.,Lefeuvre,P.,Shepherd,D.N.,Oluwafemi,S.,Simuyandi,M.,Zinga,I.,Komba,E.K.,Lakoutene,D.P.,Mandakombo,N.,Mboukoulida,J.,Semballa,S.,Tagne,A.,Tiendrebeogo,F.,Erdmann,J.B.,van Antwerpen,T.,Owor,B.E.,Flett,B.,Ramusi,M.,Windram,O.P.,Syed,R.,Lett,J.M.,Briddon,R.W.,Markham,P.G.,Rybicki,E.P.,Varsani,A.,Kakouttene,D.P.,Lett,J.-M.,Peterschmitt,M.	2016-07-25T00:00:00Z								Maize streak virus		10821
