Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
MG792027.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2015-10	Villa Castelli			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792026.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-11	Colonia Dora			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792025.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-01	Tulumaya			2753				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792024.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2011-10	Victoria			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792023.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-10	Palma Sola			2750				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792022.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-11	Charata			2751				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792021.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-11	La Angelina			2752				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
MG792020.1			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2012-10	Tapia			2750				7		2019-02-23T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Samarfard,S.,Trucco,V.,de Breuil,S.,Dietzgen,R.,Giolitti,F.	2019-02-23T00:00:00Z								Alfalfa leaf curl virus		1306546
KY569633.1			COMPLETE		India: Jharkhand	Asia								Vigna unguiculata		3917	true				2012-10	FbSLCVGUM19	plant leaf		2752				2		2017-03-11T00:00:00Z	GenBank		Indian Institute of Technology Guwahati, Bioscience & Bioengineering	India	Kumar,S.,Tanti,B.,Mukherjee,S.K.,Sahoo,L.	2017-03-11T00:00:00Z								French bean severe leaf curl virus		1218727
KX574859.3			COMPLETE		Argentina	South America								Medicago sativa		3879	true				2014-03-10	Manfredi	plant leaf		2750				7		2017-05-16T00:00:00Z	GenBank		IPAVE-CIAP-INTA, Phytovirology	Argentina	Bejerman,N.,Trucco,V.,de Breuil,S.,Giolitti,F.,Sergio,L.	2017-11-29T00:00:00Z								Capulavirus medicagonis		1306546
KT964084.1			PARTIAL		South Africa: Western Cape, UWC	Africa								Euphorbia caput-medusae		212864	true				2015-07-01	UWCM13_2015	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964083.1			PARTIAL		South Africa: Western Cape, UWC	Africa								Euphorbia caput-medusae		212864	true				2015-07-01	UWCM11_2015	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964082.1			PARTIAL		South Africa: Western Cape, UWC	Africa								Euphorbia caput-medusae		212864	true				2015-07-01	UWCM8_2015	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964081.1			PARTIAL		South Africa: Western Cape, UWC	Africa								Euphorbia caput-medusae		212864	true				2015-07-01	UWCM7_2015	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964080.1			PARTIAL		South Africa: Western Cape, UWC	Africa								Euphorbia caput-medusae		212864	true				2014-12-01	UWC7_2014	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964079.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM283	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964078.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM282	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964077.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM281	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964076.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM249	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964075.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM230	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964074.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM227	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964073.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM226	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964072.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM220	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964071.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM193	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964070.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM160	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964069.1			PARTIAL		South Africa: Western Cape, Paternoster	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM100	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964068.1			PARTIAL		South Africa: Western Cape, Paternoster	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM91	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964067.1			PARTIAL		South Africa: Western Cape, Paternoster	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM89	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964066.1			PARTIAL		South Africa: Western Cape, Silver stream	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM68	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964065.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM29	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964064.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM19B	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964063.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM10	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT964062.1			PARTIAL		South Africa: Western Cape, Darling	Africa								Euphorbia caput-medusae		212864	true				2012-10-01	CM6	plant leaf		407				1		2016-04-17T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Hartnaby,P.,Frilander,M.J.,Garnier,M.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-26T00:00:00Z								Euphorbia caput-medusae latent virus		1853865
KT214427.1			PARTIAL		France: Saint Sulpice sur Leze	Europe								Medicago sativa		3879	true				2014-07-07	SSL14_Toul6	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214426.1			PARTIAL		France: Saint Sulpice sur Leze	Europe								Medicago sativa		3879	true				2014-07-07	SSL14_Toul5	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214425.1			PARTIAL		France: Saint Sulpice sur Leze	Europe								Medicago sativa		3879	true				2014-07-07	SSL14_Toul4	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214424.1			PARTIAL		France: Saint Sulpice sur Leze	Europe								Medicago sativa		3879	true				2014-07-07	SSL14_Toul3	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214423.1			PARTIAL		France: Saint Sulpice sur Leze	Europe								Medicago sativa		3879	true				2014-07-07	SSL14_Toul2	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214422.1			PARTIAL		France: Lagrace Dieu	Europe								Medicago sativa		3879	true				2014-07-07	LD14_Lag4	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214421.1			PARTIAL		France: Lagrace Dieu	Europe								Medicago sativa		3879	true				2014-07-07	LD14_Lag2	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214420.1			PARTIAL		France: Lagrace Dieu	Europe								Medicago sativa		3879	true				2014-07-07	LD14_Lag1	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
KT214419.1			PARTIAL		France: La Salvetat-sur-Agout	Europe								Medicago sativa		3879	true				2014-07-07	SAL14_Pru4	plant leaf		539				1		2016-05-01T00:00:00Z	GenBank		CIRAD, BIOS	France	Bernardo,P.,Muhire,B.,Francois,S.,Deshoux,M.,Hartnady,P.,Farkas,K.,Kraberger,S.,Filloux,D.,Fernandez,E.,Galzi,S.,Ferdinand,R.,Granier,M.,Marais,A.,Monge Blasco,P.,Candresse,T.,Escriu,F.,Varsani,A.,Harkins,G.W.,Martin,D.P.,Roumagnac,P.,Frilander,M.J.,Monge,P.,Peterschmitt,M.,Laine,A.L.	2016-05-01T00:00:00Z								Capulavirus medicagonis		1306546
